"Ottoneu ID",Name,"FG ID","FG Minor ID","MLBAM ID",Birthday,"Ottoneu Positions"
47216,"Yobanny Sanchez",,sa3068479,829727,12/12/2007,SP
47217,"Santiago Castellanos",,sa3068480,829764,07/17/2008,SP
47218,"Luis Velasquez",,sa3068481,829798,10/24/2007,RP
47219,"Raymond Sarmiento",,sa3068482,829808,02/02/2008,SP/RP
47220,"Darwin Ramos",,sa3068483,829825,03/15/2007,RP
47221,"Roni Dias",,sa3068484,829834,10/17/2006,RP
47222,"Joan Pena",,sa3068485,829877,09/21/2007,SP
47223,"Christopher Cordero",,sa3068486,829935,07/22/2008,SP
47224,"Diustin Mayorquin",,sa3068487,829944,10/28/2007,SP/RP
47225,"Leosmar Perez",,sa3068488,829946,01/26/2007,RP
47226,"Jhoan Espinoza",,sa3068489,830001,11/07/2007,RP
47227,"Daniel Gentile",,sa3068490,830008,08/08/2008,SP
47228,"Adrian Ruiz",,sa3068491,830029,05/12/2007,RP
47229,"Jainer Almanza",,sa3068492,830030,09/30/2007,RP
47230,"Randal Munoz",,sa3068493,830036,03/14/2008,SP
47231,"Juanyerlin Duran",,sa3068494,830037,02/25/2008,SP
47232,"Andre Avila",,sa3068495,830403,08/16/2005,RP
47233,"Argenis Done",,sa3068496,830421,08/17/2007,RP
47234,"Denis Samudio",,sa3068497,830433,02/08/2005,SP
47235,"Cristopher Alburquerque",,sa3068498,830453,08/31/2007,SP
47236,"Jose Montijo",,sa3068499,830457,09/14/2007,RP
47237,"Angel Garcia",,sa3068500,830479,08/25/2008,RP
47238,"Miguel Pantoja",,sa3068501,830726,01/14/2008,SP
47239,"Luis Gamez",,sa3068502,830800,08/30/2006,RP
47240,"Adriano Marrero",,sa3068503,830809,09/18/2007,SP
47241,"Antonio Delgado",,sa3068504,831044,06/13/2007,RP
47242,"Leonel Murrieta",,sa3068505,831046,05/09/2007,SP
47243,"Cesar Acosta",,sa3068506,831048,08/30/2006,SP
47244,"Carlos Lorenzo",,sa3068507,831105,08/25/2006,RP
47245,"Aneudy Santos",,sa3068508,831345,04/19/2006,SP/RP
47246,"Ralph Sierra",,sa3068509,831809,06/11/2008,RP
47247,"Hendrick Cana",,sa3068510,831874,12/20/2007,RP
47248,"Guillermo Baldelomar",,sa3068511,831982,02/10/2007,SP/RP
47249,"Isaac Vegas",,sa3068512,832033,05/04/2006,RP
47250,"Greison Acosta",,sa3068513,832317,12/15/2007,RP
47251,"Bryan Lara",,sa3068514,832440,05/15/2008,Util
47252,"Jose Menes",,sa3068515,832494,12/11/2003,SP
47253,"Luisangel Chirino",,sa3068516,832724,06/21/2007,RP
47254,"Jose Vargas",,sa3068517,832788,02/29/2008,RP
47255,"Freigher Barco",,sa3068518,834892,01/13/2006,RP
47256,"Fleury Soriano",,sa3068519,834945,02/21/2005,RP
47257,"Yordy Magdariaga",,sa3068520,835009,01/03/2006,RP
47258,"Teague Conrad",,sa3068521,835077,06/17/2001,RP
47259,"Briam Reyes",,sa3068522,835308,08/14/2007,RP
47260,"Eliomar Garces",,sa3068523,829055,11/09/2007,SS
47261,"Alfred Ciriaco",,sa3068524,829486,10/05/2006,Util
47262,"Albert Medina",,sa3068525,829709,09/27/2007,Util
47263,"Moises Morales",,sa3068526,829760,05/02/2008,C
47264,"Jose Padilla",,sa3068527,829797,06/24/2008,Util
47265,"Yorvit Diaz",,sa3068528,829827,10/27/2007,3B
47266,"Yeison Oviedo",,sa3068529,829910,12/11/2007,2B
47267,"Ruben Tiamo",,sa3068530,829984,06/28/2008,OF
47268,"Andry Araujo",,sa3068531,831529,12/25/2007,Util
47269,"Frederick Saguita",,sa3068532,831808,12/19/2007,Util
47270,"Angel Mejia",,sa3068533,832694,07/16/2008,C
47271,"Angel Barboza",,sa3068534,835178,11/29/2006,Util
47272,"P.J. Labriola",,sa3068587,686623,11/13/2000,RP
47273,"Naykel Cruz",,sa3068588,806086,04/29/1999,RP
47274,"Yuhi Sako",,sa3068589,807848,08/07/1999,RP
47275,"Anyel Manzueta",,sa3068590,821003,10/15/2006,RP
47276,"Jomar Fernandez",,sa3068591,821059,01/22/2005,Util
47277,"Augie Mojica",,sa3068592,821318,08/30/2004,Util
47278,"Wander Mendez",,sa3068593,822213,03/18/2007,RP
47279,"Keisther Castillo",,sa3068594,824908,09/24/2007,SP
47280,"Hector Moreno",,sa3068595,825396,12/26/2007,SP
47281,"Carlos Duran",,sa3068596,827407,05/16/2008,SP
47282,"Johandry Ramirez",,sa3068597,829282,08/22/2007,SP
47283,"Raulin Ventura",,sa3068598,829405,05/04/2007,Util
47284,"Josias Figuereo",,sa3068599,829415,01/04/2007,SP
47285,"Francis Aquino",,sa3068600,829457,03/29/2007,RP
47286,"Carlos Toro",,sa3068601,829481,05/21/2007,RP
47287,"Miguel Alvarez",,sa3068602,829495,10/08/2004,RP
47288,"Rainer Marin",,sa3068603,829682,07/15/2005,SP/RP
47289,"Alejandro Rondon",,sa3068604,829693,03/21/2007,SP
47290,"Hernan Mejia",,sa3068605,829695,09/07/2007,Util
47291,"Edwin Mendoza",,sa3068606,829710,10/11/2007,RP
47292,"Keivan Vasquez",,sa3068607,829713,10/03/2007,SP
47293,"Eliezer Lucena",,sa3068608,829732,12/17/2007,RP
47294,"Yhosneiber Torres",,sa3068609,829757,04/18/2008,SP
47295,"Julio M Rossi",,sa3068610,829772,07/23/2008,RP
47296,"Angel Castillo",,sa3068611,829781,10/24/2006,Util
47297,"Salvador Burgos",,sa3068612,829817,04/17/2006,SP
47298,"Miguel Liendo",,sa3068613,829832,12/05/2007,RP
47299,"Christopher Quiroz",,sa3068614,829833,12/12/2007,SP/RP
47300,"Jose D. Gonzalez",,sa3068615,829842,02/21/2006,SP
47301,"Amilkar Romero",,sa3068616,829846,10/24/2007,Util
47302,"Wilner Berroteran",,sa3068617,829848,10/19/2007,SP
47303,"Jesus Martinez",,sa3068618,829919,02/29/2008,RP
47304,"Carlos Barrientos",,sa3068619,829938,01/18/2008,RP
47305,"Victor Castellano",,sa3068620,829953,04/28/2008,RP
47306,"Frederik Dolsi",,sa3068621,829954,07/24/2007,SP
47307,"Kelvin Zapata",,sa3068622,829981,05/30/2008,SP
47308,"Anderson Alvarez",,sa3068623,830011,02/23/2008,SP
47309,"Enderson Amaya",,sa3068624,830016,03/29/2007,SP/RP
47310,"Gleiderson Mendoza",,sa3068625,830022,04/01/2008,RP
47311,"Alan Carpinteiro",,sa3068626,830408,12/01/2006,SP/RP
47312,"Raduan Perez",,sa3068627,830409,08/26/2008,Util
47313,"Carlos Ramirez",,sa3068628,830439,07/18/2008,SP
47314,"Kevin Concepcion",,sa3068629,830440,04/11/2008,SP
47315,"Kenyer Penaloza",,sa3068630,830446,08/03/2008,RP
47316,"Melky Ventura",,sa3068631,830460,11/01/2007,SP
47317,"Abner Meza",,sa3068632,830464,05/06/2007,SP
47318,"Freddy Contreras",,sa3068633,830469,08/10/2008,SP
47319,"Javier Rojas",,sa3068634,830473,03/23/2008,RP
47320,"Jeronimo Palmeros",,sa3068635,831528,01/21/2007,SP
47321,"Ronny Arias",,sa3068636,831807,07/24/2008,RP
47322,"Mauricio De La Cruz",,sa3068637,831811,11/04/2005,RP
47323,"Manuel Lopez",,sa3068638,832208,01/12/2007,RP
47324,"Bryan Borbon",,sa3068639,832442,10/31/2007,SP
47325,"Albert Vargas",,sa3068640,832490,05/18/2006,RP
47326,"Henderson Hernandez",,sa3068641,833253,12/19/2006,SP
47327,"Diego Castro",,sa3068642,834392,10/04/2006,SP/RP
47328,"Carlos Virla",,sa3068643,834907,01/24/2007,RP
47329,"Ronny Gonell",,sa3068644,835169,01/15/2007,Util
47330,"Cristhopher Mejias",,sa3068645,835204,03/09/2006,RP
47331,"Breylin Cruz",,sa3068646,835313,02/28/2001,RP
47332,"Edwin Francisco",,sa3068647,835322,11/15/2006,RP
47333,"Diego Lanzosa",,sa3068648,835330,05/21/2006,SP/RP
47334,"Jose Peralta",,sa3068649,825186,10/10/2007,Util
47335,"Edwin Pena",,sa3068650,829396,08/10/2007,RP
47336,"Natanael Valerio",,sa3068651,829966,03/06/2007,Util
47337,"Wuilinyer Tovar",,sa3068652,830441,12/19/2007,SP
47338,"Maykol Vasquez",,sa3068653,831527,10/29/2007,RP
47339,"Diego Perez",,sa3068654,832117,11/09/2002,Util
47340,"Alexander Martinez",,sa3068655,835325,12/30/2002,RP
47341,"Ricardo Montilla",,sa3068656,835345,01/21/2007,RP
47342,"Yoelvis Martinez",,sa3068657,835389,06/21/2006,RP
47343,"Leonardo Carpio",,sa3068658,827425,10/01/2007,OF
47344,"Gabriel Davalillo",,sa3068659,829058,11/06/2007,Util
47345,"Jose Sequera",,sa3068660,829689,08/15/2006,Util
47346,"Gerlyn Payano",,sa3068661,829911,06/02/2008,Util
47347,"Luis Luna",,sa3068662,830463,06/09/2008,Util
47348,"Jose Lavagnino",,sa3068663,832717,06/21/2007,Util
47349,"Sebastian Pina",,sa3068667,832279,06/30/2008,RP
47350,"Yeraldo Salcedo",,sa3068668,832448,03/22/2007,RP
47351,"Dylan Leach",,sa3068669,696528,09/13/2002,Util
47352,"Josue Demey",,sa3068670,829273,12/06/2006,C
47353,"Roniel Paulino",,sa3068671,829830,10/30/2007,Util
47354,"Jack Mahoney",,sa3068674,680823,05/05/1999,RP
47355,"Nate Wohlgemuth",,sa3068675,691028,05/30/2001,RP
47356,"Dayne Leonard",,sa3068676,802143,05/01/2000,Util
47357,"Angel Soriano",,sa3068680,821007,02/09/2007,Util
47358,"Jeuris Guzman",,sa3068681,824888,08/27/2005,RP
47359,"Pedro Montero",,sa3068682,829691,07/11/2007,SP
47360,"Jhosneyker Colina",,sa3068683,830466,03/27/2008,SP
47361,"Juan Muniz",,sa3068684,832802,01/21/2008,RP
47362,"Jeferson Villabona",,sa3068685,834232,11/01/2000,RP
47363,"Sam Rochard",,sa3068686,835380,07/23/2000,RP
47364,"Jose Andrades",,sa3068687,835406,07/13/2006,SP
47365,"Diego Perez",,sa3068688,835479,07/03/2008,SP/RP
47366,"Mayki De La Rosa",,sa3068689,829739,01/18/2008,OF
47367,"Aiberson Blanco",,sa3068690,829845,02/12/2008,OF
47368,"Eliander Primera",,sa3068691,832706,02/10/2008,Util
47369,"Erasmi Rodriguez",,sa3068692,835409,05/18/2004,Util
47370,"Jose Guzman",,sa3068695,825245,08/30/2004,RP
47371,"Netali Pinales",,sa3068696,825699,05/28/2007,RP
47372,"Malvin Garcia",,sa3068697,827492,05/31/2006,RP
47373,"Reyner Zambrano",,sa3068698,829692,05/27/2007,RP
47374,"Jose Vielma",,sa3068699,829786,03/29/2007,SP
47375,"Jhordari Jimenez",,sa3068700,829799,06/25/2008,RP
47376,"Merwin Manrique",,sa3068701,829882,07/13/2007,RP
47377,"Carlos Martinez",,sa3068702,830052,12/16/2005,RP
47378,"Steven Duran",,sa3068703,832704,07/24/2008,SP
47379,"Daniel Burciaga",,sa3068704,833229,06/03/2008,SP/RP
47380,"Brandon McPherson",,sa3068705,835483,03/23/2000,SP/RP
47381,"Andy Peralta",,sa3068706,835487,01/06/2007,RP
47382,"Junior Medina",,sa3068707,835495,05/31/2007,RP
47383,"Antony Ventura",,sa3068708,835498,08/05/2008,SP/RP
47384,"Renyel Campos",,sa3068709,830412,06/08/2007,Util
47385,"Hector Barroso",,sa3068710,834563,04/22/2008,OF
47386,"Neiker Palacios",,sa3068727,820982,11/04/2006,RP
47387,"Yonleg Gaetano",,sa3068728,832441,08/12/2005,RP
47388,"Tony Gonzalez",,sa3068729,835390,05/09/2004,RP
47389,"Daniel Castro",,sa3068730,835489,06/19/2008,RP
47390,"Julio Gonzalez",,sa3068731,835490,11/10/2006,RP
47391,"Brian Morban",,sa3068732,835494,12/08/2004,RP
47392,"Jefrank Silva",,sa3068733,830399,09/08/2007,Util
47393,"Brett Garcia",,sa3068736,702286,08/18/1999,RP
47394,"Bryson Van Sickle",,sa3068737,809819,01/04/2001,RP
47395,"Yaiker Torrelles",,sa3068741,829128,02/20/2007,SP
47396,"Robert Moreno",,sa3068742,829474,03/12/2006,RP
47397,"Ire Martinez",,sa3068743,830451,02/24/2008,Util
47398,"Jose Blanco",,sa3068744,834231,06/20/2004,RP
47399,"Rafael Gonzalez",,sa3068745,835403,07/03/2005,RP
47400,"Edwilmin Matos",,sa3068746,833228,01/19/2008,OF
47401,"Erickson Ayena",,sa3068747,834944,10/16/2005,Util
47402,"Zack Morris",,sa3068749,687253,02/28/2001,RP
47403,"Onofer De La Cruz",,sa3068750,830431,11/09/2007,RP
47404,"Hansel Pinales",,sa3068752,825237,10/18/2007,RP
47405,"Enrique Velasquez",,sa3068753,829896,04/05/2008,RP
47406,"Antonio Morales",,sa3068754,835202,02/15/2007,RP
47407,"Jose Taveras",,sa3068755,835617,10/02/2005,RP
47408,"Rey Reyes",,sa3068756,829857,01/07/2008,Util
47409,"Jesus Bello",,sa3068757,834562,05/21/2008,Util
47410,"Hector Cabrera",,sa3068758,835616,12/09/2007,Util
47411,"Sebastian Lopez",,sa3068760,832794,11/05/2007,SP
47412,"Diego Alambarrio",,sa3068761,829864,03/12/2008,Util
47413,"Antonio Alcala",,sa3068762,835327,12/02/2005,Util
47414,"Sayer Diederich",,sa3068766,687040,10/10/2000,RP
47415,"Eiver Mosquera",,sa3068767,820940,09/10/2006,SP
47416,"Oriel Fortuna",,sa3068768,824933,05/26/2006,RP
47417,"Steven Cabrera",,sa3068769,829876,11/13/2007,RP
47418,"Cesar Cerezo",,sa3068770,830438,05/29/2008,RP
47419,"Luis Quintero",,sa3068771,835404,02/03/2007,SP
47420,"Josias Utrera",,sa3068772,835405,12/06/2006,RP
47421,"Raimi Mueses",,sa3068775,824926,12/22/2006,RP
47422,"Marco Sipion",,sa3068776,827494,06/16/2007,RP
47423,"Yangel Martinez",,sa3068777,829697,09/01/2007,Util
47424,"Robinson Smith",,sa3068778,829723,11/22/2007,SP
47425,"Grif Hughes",,sa3068779,835627,01/24/2002,RP
47426,"Jesus Villaflor",,sa3068780,834565,01/18/2008,OF
47427,"Omar Munoz",,sa3068781,835644,11/06/2007,Util
47428,"Nick DeCarlo",,sa3068783,688582,09/25/2001,Util
47429,"Roilan Portuondo",,sa3068784,820905,05/10/1999,RP
47430,"Thomas Mangus",,sa3068785,821431,06/18/2003,RP
47431,"Stainer Valdez",,sa3068786,825383,08/01/2006,RP
47432,"Greidi Pina",,sa3068787,828445,12/17/2006,RP
47433,"Daniel Ramos",,sa3068788,829957,08/15/2006,RP
47434,"Gensy Aquino",,sa3068789,832799,09/20/2007,RP
47435,"Eddison Septimo",,sa3068790,835321,04/05/2007,RP
47436,"Sammy Sass",,sa3068791,814801,12/18/2000,Util
47437,"Kevin Morillo",,sa3068792,825691,10/07/2006,Util
47438,"Maikol Tovar",,sa3068793,829871,01/09/2008,OF
47439,"Kriscol Peralta",,sa3068798,822281,12/15/2007,RP
47440,"Waner Perez",,sa3068799,833146,10/12/2005,RP
47441,"Jhendry Ciriaco",,sa3068800,834946,08/23/2005,RP
47442,"Jhon Rivas",,sa3068801,835201,08/26/2007,RP
47443,"Edwin Reynoso",,sa3068802,835647,11/30/2006,RP
47444,"Rayner Reyes",,sa3068803,835649,10/20/2005,RP
47445,"Wascar Berroa",,sa3068804,835650,10/23/2005,RP
47446,"Nicolas Vergara",,sa3068805,830474,12/04/2007,Util
47447,"Alessandro Rodriguez",,sa3068806,832491,08/10/2008,Util
47448,"Joshua Fermin",,sa3068807,835740,07/28/2008,OF
47449,"Luis Gomez",,sa3068813,827688,02/23/2005,RP
47450,"Luis Sierra",,sa3068814,828270,11/20/2005,RP
47451,"Jose De La Cruz",,sa3068815,829375,09/11/2004,RP
47452,"Welin Aponte",,sa3068816,835196,10/12/2006,RP
47453,"Noel Chirinos",,sa3068817,835200,02/06/2007,RP
47454,"John Taylor",,sa3068818,822966,04/26/2001,SS
47455,"Julio Ozoria",,sa3068820,825669,11/30/2005,RP
47456,"Ariel Dilone",,sa3068821,832697,09/14/2007,RP
47457,"Melvin Hidalgo",,sa3068822,835194,08/21/2005,RP
47458,"Bryant Mejia",,sa3068823,835746,09/17/2003,RP
47459,"Matt Dunaway",,sa3068824,835882,04/29/1999,RP
47460,"Masahiro Fukuda",,sa3068828,829431,07/11/2001,RP
47461,"Jarlin Ugarte",,sa3068829,831952,04/27/2007,RP
47462,"Gabriel Brito",,sa3068830,832400,12/28/2007,RP
47463,"Derlin Garcia",,sa3068831,835501,11/03/2006,RP
47464,"Estiven Huizi",,sa3068832,835628,02/24/2007,RP
47465,"Luis Perdomo",,sa3068833,835643,01/27/2007,RP
47466,"Diego Figueroa",,sa3068834,835886,09/08/2005,RP
47467,"Alexander Frias",,sa3068835,825484,03/10/2008,OF
47468,"Hector Paulino",,sa3068836,835887,06/05/2008,Util
47469,"Carlos De La Rosa",,sa3068843,820863,06/16/2005,SP
47470,"Domenic Picone",,sa3068844,822472,10/16/2000,RP
47471,"Eydan Fermin",,sa3068845,829733,12/13/2007,RP
47472,"Kleiver Benitez",,sa3068846,831344,08/11/2008,RP
47473,"Erickson Ettien",,sa3068847,834888,12/16/2006,RP
47474,"Yusef Hanania",,sa3068848,835486,10/27/2005,RP
47475,"Zeke Wood",,sa3068853,699575,03/02/2000,RP
47476,"Axel Perez",,sa3068854,821612,08/13/2005,SP
47477,"Ricardo Heredia",,sa3068855,832316,02/04/2006,RP
47478,"Anderson Rivera",,sa3068856,835492,01/23/2007,RP
47479,"Guillermo Romero",,sa3068857,835625,05/07/2005,RP
47480,"Elisandro Ramirez",,sa3068858,835011,11/26/2007,OF
47481,"Wanderlin Padilla",,sa3068859,835500,02/17/2008,Util
47482,"Nien-Hsi Yang",,sa3068860,806825,08/10/2006,Util
47483,"Jhossua Castro",,sa3068861,825184,11/15/2005,RP
47484,"Juan Figaro",,sa3068862,825642,10/13/2006,RP
47485,"Wilkins Matos",,sa3068863,828889,01/12/2007,RP
47486,"Osvaldo Platas",,sa3068864,832558,03/28/2007,RP
47487,"Enyel Garcia",,sa3068865,835078,07/03/2007,RP
47488,"Luis  Avila",,sa3068866,835395,04/15/2007,RP
47489,"Darwin Roa",,sa3068867,835663,04/05/2007,RP
47490,"Randy Maria",,sa3068868,835912,07/01/2004,RP
47491,"Alexander Eneas",,sa3068869,831861,09/20/2007,Util
47492,"Michael Manjarres",,sa3068877,835488,03/10/2006,RP
47493,"Juan Ledezma",,sa3068878,835743,12/03/2004,RP
47494,"David Medina",,sa3068879,835928,03/15/2007,RP
47495,"Samuel Pardo",,sa3068880,835892,06/16/2008,Util
47496,"Austin Marozas",,sa3068884,676540,12/13/1998,RP
47497,"Daniel Garcia",,sa3068885,830031,04/20/2008,SP
47498,"Edgar Benitez",,sa3068886,835890,09/09/2004,RP
47499,"Rafi Santo",,sa3068887,835975,04/18/2007,RP
47500,"Sharlisson De La Rosa",,sa3068888,829889,11/15/2007,Util
47501,"Louis Andujar",,sa3068889,829943,09/25/2007,3B
47502,"Dane Lais",,sa3068892,814153,06/18/2005,Util
47503,"Cesar Familia",,sa3068893,830005,10/16/2007,RP
47504,"Ezequiel Martinez",,sa3068894,832278,10/21/2006,RP
47505,"Reibert Barrera",,sa3068895,835167,08/28/2007,Util
47506,"Cesar Rodriguez",,sa3068896,835197,02/04/2005,RP
47507,"Roberto Castellanos",,sa3068897,835931,02/02/2007,SP
47508,"Danny Jimenez",,sa3068898,835995,02/22/2006,Util
47509,"Mason Olson",,sa3068903,802981,12/23/2001,RP
47510,"Marcos Pol",,sa3068904,821605,06/02/2005,RP
47511,"Angel Vizcaino",,sa3068905,825348,12/20/2005,RP
47512,"Brailin Aguirrez",,sa3068906,827489,02/18/2008,Util
47513,"Rodrigo Ramirez",,sa3068907,832443,01/10/2007,RP
47514,"Kevin Pino",,sa3068908,832493,12/05/2006,RP
47515,"Jesus Garcia",,sa3068909,835199,12/21/2007,RP
47516,"Julio Chivilli",,sa3068910,835889,07/15/2008,RP
47517,"Ranger Sarit",,sa3068911,835993,12/04/2005,RP
47518,"Yadier Crespo",,sa3068912,833254,02/08/2008,Util
47519,"Michael Nieto",,sa3068913,836016,03/22/2007,Util
47520,"Edgar Lugo",,sa3068918,833480,10/08/2007,Util
47521,"Josue Perez",,sa3068919,834908,10/25/2006,RP
47522,"Diego Soriano",,sa3068920,835980,11/02/2004,RP
47523,"Bryce Eblin",,sa3068921,694469,10/20/2001,Util
47524,"Rendy Naveo",,sa3068922,825430,11/07/2007,Util
47525,"Fabelin Volquez",,sa3068923,832790,12/12/2007,Util
47526,"Nestor Gonzalez",,sa3068926,835038,09/19/2007,SP
47527,"Handrychson Colina",,sa3068927,835192,01/27/2007,RP
47528,"Yoneiber Rodriguez",,sa3068928,835888,03/19/2007,Util
47529,"Alberto Enriche",,sa3068929,832708,12/20/2007,Util
47530,"Miguel Useche",,sa3068933,687766,01/23/2001,Util
47531,"Jacob Stretch",,sa3068935,811710,12/27/2002,RP
47532,"Victor Aguirre",,sa3068936,836043,11/08/2006,Util
47533,"Liam Doyle",,sa3030545,824604,06/03/2004,Util
47534,"Sebastian Lantigua",,sa3068939,835947,10/22/2005,Util
47535,"Matteo Marelli",,sa3068940,806974,02/27/2006,Util
47536,"Deivi Garcia",,sa3068941,835491,07/10/2004,RP
47537,"Alexander Heredia",,sa3068942,835979,06/14/2007,RP
47538,"Roimer Rosas",,sa3068943,836099,05/31/2007,RP
47539,"David Shirley",,sa3068944,835485,02/15/2008,OF
47540,"Jordan Ouanyou",,sa3068945,835948,10/29/2007,Util
47541,"JoJo Parker",,,0,,Util
47542,"Cristian Navarro",,sa3068947,821166,08/06/2007,RP
47543,"Gabriel Martinez",,sa3068948,835880,07/18/2006,RP
47544,"Anthony Hiraldo",,sa3068949,836019,03/21/2007,RP
47545,"Steele Hall",,,0,,Util
47546,"Ethan Conrad",,sa3029266,828255,07/05/2004,Util
47547,"Ike Irish",,sa3034445,702610,11/26/2003,Util
47548,"Aiva Arquette",,sa3026235,804109,10/17/2003,SS
47549,"Eli Willits",,sa3069164,816113,12/09/2007,Util
47550,"Dan Kubiuk",,sa3068953,703655,09/30/1995,RP
47551,"Gavin Kilen",,sa3035353,702264,03/28/2004,Util
47552,"Ethan Holliday",,sa3069100,815787,02/23/2007,Util
47553,"Kade Anderson",,sa3026056,807739,07/06/2004,Util
47554,"Tyler Bremner",,sa3027644,803285,04/20/2004,Util
47555,"Seth Hernandez",,,0,,Util
47556,"Ben Abeldt",,sa3025700,702727,12/01/2003,Util
47557,"Brady Afthim",,sa3025791,808833,11/25/2002,Util
47558,"Slate Alford",,sa3025895,695477,08/23/2002,Util
47559,"Wehiwa Aloy",,sa3025961,814450,02/04/2004,Util
47560,"Beau Ankeney",,sa3026106,801954,04/02/2003,Util
47561,"Jack Anker",,sa3026107,804985,04/08/2004,Util
47562,"Bryce Archie",,sa3026155,804643,04/27/2004,Util
47563,"Bryan Arendt",,sa3026168,701699,04/05/2003,Util
47564,"Joe Ariola",,sa3026188,813409,02/05/2004,Util
47565,"Jamie Arnold",,sa3026225,701364,03/21/2004,Util
47566,"Anson Aroz",,sa3026234,695484,10/31/2002,Util
47567,"Chris Arroyo",,sa3026239,701360,09/17/2004,Util
47568,"RJ Austin",,sa3026315,702720,12/18/2003,Util
47569,"Trace Baker",,sa3026451,823994,12/18/2003,Util
47570,"Isaiah Barkett",,sa3026572,701373,11/17/2003,Util
47571,"Emilio Barreras",,sa3026631,808903,09/12/2003,Util
47572,"Matthew Becker",,sa3026849,801799,01/14/2003,Util
47573,"Landon Beidelschies",,sa3026885,804860,03/28/2004,Util
47574,"Max Belyeu",,sa3026937,803284,12/15/2003,OF
47575,"Liam Best",,sa3027094,807555,08/06/2003,Util
47576,"Tucker Biven",,sa3027184,702712,02/21/2004,Util
47577,"Harrison Bodendorf",,sa3027303,823746,02/18/2004,Util
47578,"Caden Bodine",,sa3027305,805207,12/02/2003,Util
47579,"Colton Book",,sa3027377,822795,08/21/2002,Util
47580,"Bobby Boser",,sa3027420,804119,12/05/2002,SS
47581,"Cody Bowker",,sa3027486,805790,12/18/2003,Util
47582,"Corey Braun",,sa3027612,701409,12/10/2002,Util
47583,"Logan Braunschweig",,sa3027614,824742,11/29/2002,OF
47584,"Damian Bravo",,sa3027616,809720,09/08/2003,OF
47585,"Jake Brink",,sa3027698,834673,05/11/2003,Util
47586,"Dylan Brown",,sa3027818,832562,06/27/2004,Util
47587,"Ely Brown",,sa3027822,836058,07/13/2004,OF
47588,"Kade Brown",,sa3027851,824044,04/28/2004,Util
47589,"Brooks Bryan",,sa3027921,804871,07/14/2004,Util
47590,"Daniel Bucciero",,sa3027937,827759,10/08/2004,Util
47591,"Micah Bucknam",,sa3027969,692117,08/26/2003,Util
47592,"Ben Bybee",,sa3028186,803286,09/02/2003,Util
47593,"Aiven Cabral",,sa3028218,809685,10/08/2003,Util
47594,"Chase Call",,sa3028273,813842,05/18/2002,OF
47595,"Frank Camarillo",,sa3028299,805273,02/03/2004,Util
47596,"Cam Cannarella",,sa3028360,703448,09/06/2003,OF
47597,"Luke Cantwell",,sa3028378,822877,01/14/2003,Util
47598,"Xavier Cardenas III",,sa3028415,702696,06/12/2003,RP
47599,"Easton Carmichael",,sa3028459,702695,11/03/2003,Util
47600,"Jake Casey",,sa3028574,814457,04/17/2003,OF
47601,"Jack Cebert",,sa3028683,701411,04/01/2002,RP
47602,"Tyrelle Chadwick",,sa3028716,692165,06/22/2003,Util
47603,"Davis Chastain",,sa3028782,823803,06/23/2004,RP
47604,"Evan Chrest",,sa3028874,805971,01/05/2004,Util
47605,"Wallace Clark",,sa3028999,800712,06/08/2002,Util
47606,"Seth Clausen",,sa3029003,703523,03/08/2003,RP
47607,"Jake Clemente",,sa3029027,701361,11/10/2003,RP
47608,"Trevor Cohen",,sa3029111,701906,10/29/2003,OF
47609,"Parker Coil",,sa3029116,702689,01/06/2004,Util
47610,"Brandon Compton",,sa3029229,703680,10/27/2003,OF
47611,"Jake Cook",,sa3029303,834404,07/13/2003,Util
47612,"Pierce Coppola",,sa3029364,695518,12/17/2002,Util
47613,"Brady Counsell",,sa3029467,703519,05/03/2003,Util
